"Ja lubię piwo, a ty wino.","Ja lubię piwo, a ty ___ wino."
"Osoba opisuje jakieś miasto, ale to nam nie jest jasne, jakie.","Osoba opisuje jakieś miasto, ale to nam nie jest jasne, jakie ___."
"Zadałem mu trzy pytania, i ty też.","Zadałem mu trzy pytania, i ty też ___."
"Ja mam sprzątnąć pokój dziś, a ty _ jutro.","Ja mam sprzątnąć pokój dziś, a ty ____ jutro."
Kocham ją i ona mnie.,___ Kocham ją i ona ___ mnie.
"Na Boże Narodzenie moja siostra gotuje pierogi z ziemniakami, a ja ze śliwką.","Na Boże Narodzenie moja siostra gotuje pierogi z ziemniakami, a ___ ja ___ ze śliwką."
"Chciałam piękniejszą czapkę, nie taką.","Chciałam piękniejszą czapkę, nie ___ taką ___."
"Moja matka chce nowego komputera, ale jeszcze nie wie, jakiej marki.","Moja matka chce nowego komputera, ale ___ jeszcze nie wie, jakiej marki ___."
"Moja matka chce nowy komputer, ale jeszcze nie wie, jakiej marki.","Moja matka chce nowy komputer, ale ___ jeszcze nie wie, jakiej marki ___."
"Ona wstała i wyszła, ale jej mąż nie wiedział, dlaczego.","Ona wstała i wyszła, ale jej mąż nie wiedział, dlaczego ___."
"Oni kupili dmuchany zamek, ale nie wiadomo komu.","Oni kupili dmuchany zamek, ale nie wiadomo komu ___."
Nienawidzę Marka i ciebie też.,Nienawidzę Marka i ciebie też ___.
"Teraz oni mówią po ukrainsku, nie po rosyjsku.","Teraz oni mówią po ukrainsku, ___ nie ___ po rosyjsku."
"Mnie się podoba ta piosenka, ale nie wiem, dlaczego.","Mnie się podoba ta piosenka, ale nie wiem, dlaczego ___."
"W zeszłym roku hodowaliśmy tylko ziemniaki, ale w tym roku i ziemniaki i ogórki.","W zeszłym roku hodowaliśmy tylko ziemniaki, ale w tym roku ___ i ziemniaki i ogórki."
"Sara chce narysować lódkę, a Piotr samolot.","Sara chce narysować lódkę, a Piotr ___ samolot."
"Żukow prowadził swoją armię do Berlina z północy, a Koniew z południa.","Żukow prowadził swoją armię do Berlina z północy, a Koniew ___ z południa."
"Chociaż chcieliśmy złamać prawo, nie odważyliśmy się.","Chociaż chcieliśmy złamać prawo, nie odważyliśmy się ___."
Maria lubi dzwonić do Iwana a nie do Piotra.,Maria lubi dzwonić do Iwana a nie ___ do Piotra.
"My uczymy się języków, a nasi przyjaciele biznesu.","My uczymy się języków, a nasi przyjaciele ___ biznesu."
"Dobrze rozumiem matematykę, ale nie biologię.","Dobrze rozumiem matematykę, ale nie ___ biologię."
"Granica Finlandii z Rosją jest długa, __ z Norwegią _ krótka, a __ ze Szwecją _ średniej długości.","Granica Finlandii z Rosją jest długa, _____ z Norwegią ____ krótka, a _____ ze Szwecją ____ średniej długości."
"W zoo lubię patrzyć na słonie, i siostra też.","W zoo lubię patrzyć na słonie, i ___ siostra też ___."
"Czy nie możesz odpowiedzieć, czy poprostu nie chcesz?","Czy nie możesz odpowiedzieć, czy poprostu nie chcesz ___?"
"Moja przyjaciółka zawsze bierze prysznic wieczorem, a ja rano.","Moja przyjaciółka zawsze bierze prysznic wieczorem, a ja ___ rano."
"Marian często spotyka się z nowymy osobami, a Ewa rzadko.","Marian często spotyka się z nowymy osobami, a Ewa ___ rzadko."
Ojcowi.,Ojcowi ___.
"Wszyscy nienawidzą naszego domu, ale lubią swój.","Wszyscy nienawidzą naszego domu, ale ___ lubią swój ___."
"Kobiety wydają mi się ładne, mężczyźni uprzejmi, a dzieci grzeczne.","Kobiety wydają mi się ładne, mężczyźni ___ uprzejmi, a dzieci ___ grzeczne."
"Moi przyjaciele pojadą dotąd samolotem, a ja samochodem.","Moi przyjaciele pojadą dotąd samolotem, a ja ___ samochodem."
"Piotr wyleciał ze studiów, ale nie wiemy dokładnie dlaczego.","Piotr wyleciał ze studiów, ale nie wiemy dokładnie dlaczego ___."
"Nie chciałem, ale wczoraj poszliśmy do kina.","Nie chciałem ___, ale wczoraj poszliśmy do kina."
"Jego zabili, ale nie wiem dlaczego.","Jego zabili, ale nie wiem dlaczego ___."
"Tam spróbowałem pierwszy raz boczek, a ty zrazy.","Tam spróbowałem pierwszy raz boczek, a ty ___ zrazy."
"W dzieciństwie jadłem dużo lodów, ale teraz jako dorosły mało.","W dzieciństwie jadłem dużo lodów, ale teraz jako dorosły ___ mało ___."
A nie do Piotra?,A nie ___ do Piotra?
"Mówię po polsku, ale źle.","Mówię po polsku, ale źle ___."
"Przyjaciółka zawsze poleca mi nową muzykę, ale jeszcze słucham starej.","Przyjaciółka zawsze poleca mi nową muzykę, ale jeszcze słucham starej ___."
"Nie gotuję tak dobrze, jak ty.","Nie gotuję tak dobrze, jak ty ___."
"Umiem sterować łódzią, ale nie samolotem.","Umiem sterować łódzią, ale nie ___ samolotem."
"Nie umiem tańczyć tanga, ale chciałabym.","Nie umiem tańczyć tanga, ale chciałabym ___."
Ja kocham ją i ona mnie.,Ja kocham ją i ona ___ mnie.
"Ona uważa go za dobrą osobę, a on ją.","Ona uważa go za dobrą osobę, a on ___ ją ___."
"Oni przyszli do mnie nie w środę, a raczej w czwartek.","Oni przyszli do mnie nie w środę, a raczej ___ w czwartek."
"Jerzy mieszka w Łodzi, a Mateusz w Warszawie.","Jerzy mieszka w Łodzi, a Mateusz ___ w Warszawie."
Moi rodzice mieszkają w Łodzi i siostra też.,Moi rodzice mieszkają w Łodzi i siostra też ___.
"Moja dziewczyna zawsze chce chodzić do kina, ale ja nigdy nie chcę.","Moja dziewczyna zawsze chce chodzić do kina, ale ja nigdy nie chcę ___."
"Chciałem piękniejszą czapkę, nie taką.","Chciałem piękniejszą czapkę, nie ___ taką ___."
"Coś kupili na rynku, ale jeszcze nam nie powiedzieli co.","Coś kupili na rynku, ale jeszcze nam nie powiedzieli co ___."
"Ja planuję kupić samochód, a ty sprzedać.","Ja planuję kupić samochód, a ty ___ sprzedać ___."
"My przyjechaliśmy ze swoimi kotami, a oni ze swoimi psami.","My przyjechaliśmy ze swoimi kotami, a oni ___ ze swoimi psami."
"Nie jem tyle, ile on.","Nie jem tyle, ile on ___."
"Nie umiem tańczyć, a mój brat pływać.","Nie umiem tańczyć, a mój brat ___ pływać."
"Oficerowie noszą czapki garnizonowe, a żołnierze piechoty proste furażerki.","Oficerowie noszą czapki garnizonowe, a żołnierze piechoty ___ proste furażerki."
"Jan pisze wiersze, a Bartek powieści.","Jan pisze wiersze, a Bartek ___ powieści."
"Ja mogę widzieć bez okularów, ale moja żona nie może.","Ja mogę widzieć bez okularów, ale moja żona nie może ___."
"Grzegorz gotuje makarony, a Weronika pesto.","Grzegorz gotuje makarony, a Weronika ___ pesto."
"Wolę jeść zrazy z wołowiną, a ty z wieprzowiną.","Wolę jeść zrazy z wołowiną, a ty ___ z wieprzowiną."
"W poniedziałek czytaliśmy pierwszą część noweli, i we wtorek drugą.","W poniedziałek czytaliśmy pierwszą część noweli, i we wtorek ___ drugą ___."
"Przygotuję materiały na poniedziałek, a ty na wtorek.","Przygotuję materiały na poniedziałek, a ty ___ na wtorek."
"Ona wie więcej o swoim kraju, niż on.","Ona wie więcej o swoim kraju, niż on ___."
"Dobrzy studenci zawsze robią pracę domową, ale źli studenci nigdy nie.","Dobrzy studenci zawsze robią pracę domową, ale źli studenci nigdy nie ___."
"Lepiej stracić cały dzień, niż cały tydzień.","Lepiej stracić cały dzień, niż ___ cały tydzień."
"Ja częściej piję whiskey, niż on wódkę.","Ja częściej piję whiskey, niż on ___ wódkę."
"Nie umiem tańczyć tanga, ale chciałabym.","Nie umiem tańczyć tanga, ale chciałabym ___."
"Ojciec zawsze narzeka, a ja nigdy nie.","Ojciec zawsze narzeka, a ja nigdy nie ___."
"Maksymowi smakuje herbata, a Ewie kawa.","Maksymowi smakuje herbata, a Ewie ___ kawa."
"Teraz w Ukrainie walczą z wrogami, a w Ameryce między sobą.","Teraz w Ukrainie walczą z wrogami, a w Ameryce ___ między sobą."
"On mówi z obcym akcentem, ale nie wiemy dlaczego.","On mówi z obcym akcentem, ale nie wiemy dlaczego ___."
"On wątpi, że kiedyś wygra w lotto, ale mimo tego ma nadzieję.","On wątpi, że kiedyś wygra w lotto, ale mimo tego ma nadzieję ___."
"Teraz oni mówią po ukrainsku, nie rosyjsku.","Teraz oni mówią po ukrainsku, ___ nie ___ rosyjsku."
"Nie wiemy dokładnie dlaczego, ale wiemy, że Piotr wyleciał ze studiów.","Nie wiemy dokładnie dlaczego ___, ale wiemy, że Piotr wyleciał ze studiów."
"On naprawił mój samochód, ale nie rozuiem jak.","On naprawił mój samochód, ale nie rozuiem jak ___."
"Zadałem mu trzy pytania, i tobie też.","Zadałem mu trzy pytania, i ___ tobie ___ też."
"Zrobiłem jedną kanapkę wczoraj rano, i potem jeszcze jedną wieczórem.","Zrobiłem jedną kanapkę wczoraj rano, i potem jeszcze jedną ___ wieczórem."
"Codziennie rano ojciec je płatki śniadanowe, i wieczorem też.","Codziennie rano ojciec je płatki śniadanowe, i ___ wieczorem ___ też."
"Zadałem mu trzy pytania, i ty też.","Zadałem mu trzy pytania, i ty też ___."
"Przyprawię zupę najpierw papryką, i potem pieprzem.","Przyprawię zupę najpierw papryką, i potem ___ pieprzem."
"Kocięta bawią się małymi zabawkami, a psięta dużymi.","Kocięta bawią się małymi zabawkami, a psięta ___ dużymi ___."
"Kasia gra na klarnecie, a Nina na pianinie.","Kasia gra na klarnecie, a Nina ___ na pianinie."
"On dobrze gotuje zupę z mięsem, a ona bez mięsa.","On dobrze gotuje zupę z mięsem, a ona ___ bez mięsa."
"Musimy kogoś zapytać, ale nie wiemy kogo.","Musimy kogoś zapytać, ale nie wiemy kogo ___."
"On zawsze zamawia zimne dania, a ona gorące.","On zawsze zamawia zimne dania, a ona ___ gorące ___."
"Zadałem mu trzy pytania, a jej tylko dwa.","Zadałem mu trzy pytania, a ___ jej tylko dwa ___."
"On ma urodziny w czerwcu, i ona też.","On ma urodziny w czerwcu, i ona też ___."
"Demokraci głosują za nowym prawem, ale Republikanie przciew.","Demokraci głosują za nowym prawem, ale Republikanie ___ przciew ___."
Więc jakie!?,Więc jakie ___!?
"Mój brat myśli, że lepiej polować z łukiem, niż z karabinem.","Mój brat myśli, że lepiej polować z łukiem, niż ___ z karabinem."
"A więc: ty idziesz do kierowca, a ja na koniec autobusa.","A więc: ty idziesz do kierowca, a ja ___ na koniec autobusa."
"My pojedziemy do parku samochodem, a one rowerem.","My pojedziemy do parku samochodem, a one ___ rowerem."
"Wczoraj coś mi się śniło, ale nie pamiętam co.","Wczoraj coś mi się śniło, ale nie pamiętam co ___."
"Moja matka pracuje nie tylko przed południem, ale też po południu.","Moja matka pracuje nie tylko przed południem, ale też ___ po południu."
"Wolę słuchać jego starych piosenek, niż nowych.","Wolę słuchać jego starych piosenek, niż ___ nowych ___."
Co roku on przypadkowo rozbija kubek i jego matka też.,Co roku on przypadkowo rozbija kubek i jego matka też ___.
"Elżbieta i Helena czytają gazetę, a Borys książkę.","Elżbieta i Helena czytają gazetę, a Borys ___ książkę."
"Mój brat myśli, że lepiej polować łukiem, niż karabinem.","Mój brat myśli, że lepiej polować łukiem, niż ___ karabinem."
A Nina na pianinie.,A Nina ___ na pianinie.
"Oni mogą biegać szybciej, niż ja.","Oni mogą biegać szybciej, niż ja ___."
