"Na Boże Narodzenie moja siostra gotuje pierogi z ziemniakami, a ja ze śliwką.","Na Boże Narodzenie moja siostra gotuje pierogi z ziemniakami, a na Boże Narodzenie ja gotuję pierogi ze śliwką."
"Ona uważa go za dobrą osobę, a on ją.","Ona uważa go za dobrą osobę, a on uważa ją za dobrą osobę."
"Nie umiem gotować tak dobrze, jak ty.","Nie umiem gotować tak dobrze, jak ty umiesz gotować."
"Jako dziecko grałem w baseball, a mój przyjaciel w koszykówkę.","Jako dziecko grałem w baseball, a mój przyjaciel jako dziecko grał w koszykówkę"
"On dobrze gotuje zupę z mięsem, a ona bez mięsa.","On dobrze gotuje zupę z mięsem, a ona dobrze gotuje zupę bez mięsa."
"Wszyscy nienawidzą naszego domu, ale lubią swój.","Wszyscy nienawidzą naszego domu, ale wszyscy lubią swój dom."
"Mnie się podoba ta piosenka, ale nie wiem, dlaczego.","Mnie się podoba ta piosenka, ale nie wiem, dlaczego mi się podoba ta piosenka."
Czy dużo?,Czy dużo niemcy piją piwa?
"Elżbieta i Helena czytają gazetę, a Borys książkę.","Elżbieta i Helena czytają gazetę, a Borys czyta książkę."
"Moja dziewczyna zawsze chce chodzić do kina, ale ja nigdy nie chcę.","Moja dziewczyna zawsze chce chodzić do kina, ale ja nigdy nie chcę chodzić do kina."
Ja kocham ją i ona mnie.,Ja kocham ją i ona kocha mnie.
"Ona wstała i wyszła, ale jej mąż nie wiedział, dlaczego.","Ona wstała i wyszła, ale jej mąż nie wiedział, dlaczego ona wstała i wyszła."
"Musimy kogoś zapytać, ale nie wiemy kogo.","Musimy kogoś zapytać, ale nie wiemy kogo zapytać."
"Maksymowi smakuje czekolada, a Ewie słodzycze.","Maksymowi smakuje czekolada, a Ewie smakują słodzycze."
"Zrobiłem jedną kanapkę wczoraj rano, i potem jeszcze jedną wieczórem.","Zrobiłem jedną kanapkę wczoraj rano, i potem jeszcze jedną kanapkę zrobiłem wieczórem."
"Przypadkowo zabrałem kubek, a siostra talerz.","Przypadkowo zabrałem kubek, a siostra przypadkowo zabrała talerz."
"Tam spróbowałem pierwszy raz boczek, i ty też.","Tam spróbowałem pierwszy raz boczek, i ty tam spróbowałaś pierwszy raz boczek też."
"Wolę jeść zrazy z wołowiną, a ty z wieprzowiną.","Wolę jeść zrazy z wołowiną, a ty wolisz jeść zrazy z wieprzowiną."
"Tam spróbowałem pierwszy raz boczek, a ty zrazy.","Tam spróbowałem pierwszy raz boczek, a ty tam spróbowałaś pierwszy raz zrazy."
"Zadałem mu trzy pytania, i tobie też.","Zadałem mu trzy pytania, i zadałem tobie trzy pytania też."
"Chciałam piękniejszą czapkę, nie taką.","Chciałam piękniejszą czapkę, nie chciałam taką czapkę."
"On ma urodziny w czerwcu, a ona w październiku.","On ma urodziny w czerwcu, a ona ma urodziny w październiku."
"Osoba opisuje jakieś miasto, ale to nam nie jest jasne, jakie.","Osoba opisuje jakieś miasto, ale to nam nie jest jasne, jakie miasto osoba opisuje."
"Do pizzy zawsze dodaję cebulę, a moja dziewczyna paprykę.","Do pizzy zawsze dodaję cebulę, a moja dziewczyna zawsze dodaje paprykę."
"Czy nie możesz odpowiedzieć, czy poprostu nie chcesz?","Czy nie możesz odpowiedzieć, czy poprostu nie chcesz odpowiedzieć?"
"Lidia przeprowadzi się do Krakowa, a jej brat do Warszawy.","Lidia przeprowadzi się do Krakowa, a jej brat przeprowadzi się do Warszawy."
"My chcemy pojść na wycieczkę do muzeum, a wy do teatru.","My chcemy pojść na wycieczkę do muzeum, a wy chcecie pojść na wycieczkę do teatru."
"Kocięta bawią się małymi zabawkami, a psięta dużymi.","Kocięta bawią się małymi zabawkami, a psięta bawią się dużymi zabawkami."
"Codziennie rano ojciec je płatki śniadanowe, i wieczorem też.","Codziennie rano ojciec je płatki śniadanowe, i codziennie wieczorem ojciec je płatki śniadanowe też."
Nienawidzę Marka i ty też.,Nienawidzę Marka i ty też nienawidzisz Marka.
"Lepiej stracić cały dzień, niż cały tydzień.","Lepiej stracić cały dzień, niż stracić cały tydzień."
"Dobrze rozumiem matematykę, ale nie biologię.","Dobrze rozumiem matematykę, ale nie dobrze rozumiem biologię."
"Ona umarła w 1975, a jej mąż rok później w 1976.","Ona umarła w 1975, a jej mąż umarł rok później w 1976."
"Ja przyprawię zupę papryką, a ty pieprzem.","Ja przyprawię zupę papryką, a ty przyprawisz zupę pieprzem."
"Przygotuję materiały na poniedziałek, a ty na wtorek.","Przygotuję materiały na poniedziałek, a ty przygotujesz materiały na wtorek."
"Chciałem herbatę z Chiny, nie z Indii.","Chciałem herbatę z Chiny, nie Chciałem herbaty z Indii."
Jan uśmiecha się i Paweł wie dlaczego.,Jan uśmiecha się i Paweł wie dlaczego Jan uśmiecha się.
"Dziś pójdziemy do baru, ale jeszcze mi nie powiedzieli, kiedy.","Dziś pójdziemy do baru, ale jeszcze mi nie powiedzieli, kiedy pójdziemy do baru."
Co roku on przypadkowo rozbija kubek i jego matka też.,Co roku on przypadkowo rozbija kubek i jego matka też co roku przypadkowo rozbija kubek.
"Granica Finlandii z Rosją jest długa, __ z Norwegią _ krótka, a __ ze Szwecją _ średniej długości.","Granica Finlandii z Rosją jest długa, granica Finlandii z Norwegią jest krótka, a granica Finlandii ze Szwecją jest średniej długości."
Więc jakie!?,Więc jakie chcesz!?
"Ja mogę widzieć bez okularów, ale moja żona nie może.","Ja mogę widzieć bez okularów, ale moja żona nie może widzieć bez okularów."
Kocham ją i ona mnie.,Ja kocham ją i ona kocha mnie.
Nienawidzę Marka i ciebie też.,Nienawidzę Marka i ciebie też nienawidzę.
"Nie umiem tańczyć, a mój brat pływać.","Nie umiem tańczyć, a mój brat nie umie pływać."
Ojcowi.,Ojcowi kupili samchód.
"Moja przyjaciółka zawsze bierze prysznic wieczorem, a ja rano.","Moja przyjaciółka zawsze bierze prysznic wieczorem, a ja zawsze biorę prysznic rano."
"Przyjaciółka zawsze poleca mi nową muzykę, ale jeszcze słucham starej.","Przyjaciółka zawsze poleca mi nową muzykę, ale jeszcze słucham starej muzyki."
"Marian często spotyka się z nowymy osobami, a Ewa rzadko.","Marian często spotyka się z nowymy osobami, a Ewa spotyka się z nowymy osobami rzadko."
"Sara chce narysować lódkę, a Piotr samolot.","Sara chce narysować lódkę, a Piotr chce narysować samolot."
"Demokraci głosują za nowym prawem, ale Republikanie przciew.","Demokraci głosują za nowym prawem, ale Republikanie głosują przciew nowemu prawu."
"Oni kupili dmuchany zamek, ale nie wiadomo komu.","Oni kupili dmuchany zamek, ale nie wiadomo komu oni kupili dmuchany zamek."
"My pojedziemy do parku samochodem, a one rowerem.","My pojedziemy do parku samochodem, a one pojadą do parku rowerem."
"Oni mogą biegać szybciej, niż ja.","Oni mogą biegać szybciej, niż ja mogę biegać."
"Mój brat myśli, że lepiej polować łukiem, niż karabinem.","Mój brat myśli, że lepiej polować łukiem, niż polować karabinem."
"Oni przyszli do mnie nie w środę, a raczej w czwartek.","Oni przyszli do mnie nie w środę, a raczej oni przyszli do mnie w czwartek."
"Przyszliśmy tu, bo chcieliśmy.","Przyszliśmy tu, bo chcieliśmy przyjść tu."
"Coś kupili na rynku, ale jeszcze nam nie powiedzieli co.","Coś kupili na rynku, ale jeszcze nam nie powiedzieli co kupili na rynku."
"On naprawił mój samochód, ale nie rozuiem jak.","On naprawił mój samochód, ale nie rozuiem jak on naprawił mój samochód."
"On dobrze rozumie matemetykę, i biologię też.","On dobrze rozumie matemetykę, i on dobrze rozumie biologię też."
Dlaczego?,Dlaczego Jan skoczył do studni?
"Zadałem mu trzy pytania, a jej tylko dwa.","Zadałem mu trzy pytania, a zadałem jej tylko dwa pytania."
"Nie jem tyle, ile on.","Nie jem tyle, ile on je."
"Teraz oni mówią po ukrainsku, nie rosyjsku.","Teraz oni mówią po ukrainsku, oni nie mówią po rosyjsku."
"Ona wie więcej o swoim kraju, niż on.","Ona wie więcej o swoim kraju, niż on wie o swoim kraju."
"Kasia gra na klarnecie, a Nina na pianinie.","Kasia gra na klarnecie, a Nina gra na pianinie."
"Moi przyjaciele pojadą dotąd samolotem, a ja samochodem.","Moi przyjaciele pojadą dotąd samolotem, a ja pojadę samochodem."
"Tam spróbowałem pierwszy raz boczek, a ty zrazy.","Tam spróbowałem pierwszy raz boczek, a ty tam spróbowałeś pierwszy raz zrazy."
