"Umiem sterować łódzią, ale nie samolotem.","Umiem sterować łódzią, ale nie umiem sterować samolotem."
"Nie wiemy dokładnie dlaczego, ale wiemy, że Piotr wyleciał ze studiów.","Nie wiemy dokładnie dlaczego Piotr wyleciał ze studiów, ale wiemy, że Piotr wyleciał ze studiów."
"Codziennie rano ojciec je płatki śniadanowe, i wieczorem też.","Codziennie rano ojciec je płatki śniadanowe, i codziennie wieczorem ojciec je płatki śniadanowe też."
"One zapytały mnie, czy chcę pojechać nad jezioro, ale nie miałem czasu.","One zapytały mnie, czy chcę pojechać nad jezioro, ale nie miałem czasu pojechać nad jezioro."
"Demokraci głosują za nowym prawem, ale Republikanie przciew.","Demokraci głosują za nowym prawem, ale Republikanie głosują przciew nowemu prawu."
"Moja przyjaciółka zawsze bierze prysznic wieczorem, a ja rano.","Moja przyjaciółka zawsze bierze prysznic wieczorem, a ja zawsze biorę prysznic rano."
Nienawidzę Marka i ty też.,Nienawidzę Marka i ty też nienawidzisz Marka.
"Wszyscy nienawidzą naszego domu, ale lubią swój.","Wszyscy nienawidzą naszego domu, ale wszyscy lubią swój dom."
"On ma urodziny w czerwcu, a ona w październiku.","On ma urodziny w czerwcu, a ona ma urodziny w październiku."
"Zadałem mu trzy pytania, a jej tylko dwa.","Zadałem mu trzy pytania, a zadałem jej tylko dwa pytania."
Jan uśmiecha się i Paweł wie dlaczego.,Jan uśmiecha się i Paweł wie dlaczego Jan uśmiecha się.
"Nie umiem tańczyć tanga, ale chciałabym.","Nie umiem tańczyć tanga, ale chciałabym umieć tańczyć tanga."
"Nie umiem gotować tak dobrze, jak ty.","Nie umiem gotować tak dobrze, jak ty umiesz gotować."
"Elżbieta i Helena czytają gazetę, a Borys książkę.","Elżbieta i Helena czytają gazetę, a Borys czyta książkę."
"Moja matka w zoo zawsze chce patrzyć na wydry, a ojciec na pingwiny.","Moja matka w zoo zawsze chce patrzyć na wydry, a ojciec w zoo zawsze chce patrzyć na pingwiny."
"Dziś pójdziemy do baru, ale jeszcze mi nie powiedzieli, kiedy.","Dziś pójdziemy do baru, ale jeszcze mi nie powiedzieli, kiedy pójdziemy do baru."
"Ja mam sprzątnąć pokój dziś, a ty _ jutro.","Ja mam sprzątnąć pokój dziś, a ty masz sprzątnąć pokój jutro."
"Nie jem tyle, ile on.","Nie jem tyle, ile on je."
"Dobrzy studenci zawsze robią pracę domową, ale źli studenci nigdy nie.","Dobrzy studenci zawsze robią pracę domową, ale źli studenci nigdy nie robią pracy domowej."
"Kasia gra na klarnecie, a Nina na pianinie.","Kasia gra na klarnecie, a Nina gra na pianinie."
"A więc: ty idziesz do kierowca, a ja na koniec autobusa.","A więc: ty idziesz do kierowca, a ja idę na koniec autobusa."
A nie do Piotra?,A nie lubi dzwonić do Piotra?
"Wolę słuchać jego starych piosenek, niż nowych.","Wolę słuchać jego starych piosenek, niż słuchać jego nowych piosenek."
Czy dużo?,Czy dużo niemcy piją piwa?
"Maksymowi smakuje herbata, a Ewie kawa.","Maksymowi smakuje herbata, a Ewie smakuje kawa."
Kocham ją i ona mnie.,Ja kocham ją i ona kocha mnie.
"Ja częściej piję whiskey, niż on wódkę.","Ja częściej piję whiskey, niż on pije wódkę."
"W zeszłym roku hodowaliśmy tylko ziemniaki, ale w tym roku i ziemniaki i ogórki.","W zeszłym roku hodowaliśmy tylko ziemniaki, ale w tym roku hodujemy i ziemniaki i ogórki."
Ojcowi.,Ojcowi kupili samchód.
"Nie chciałem, ale wczoraj poszliśmy do kina.","Nie chciałem pójść do kina, ale wczoraj poszliśmy do kina."
Moi rodzice mieszkają w Łodzi i siostra też.,Moi rodzice mieszkają w Łodzi i siostra też mieszka w Łodzi.
"Osoba opisuje jakieś miasto, ale to nam nie jest jasne, jakie.","Osoba opisuje jakieś miasto, ale to nam nie jest jasne, jakie miasto osoba opisuje."
"Wolę jeść zrazy z wołowiną, a ty z wieprzowiną.","Wolę jeść zrazy z wołowiną, a ty wolisz jeść zrazy z wieprzowiną."
"Chciałem herbatę z Chiny, nie z Indii.","Chciałem herbatę z Chiny, nie Chciałem herbaty z Indii."
"Koszula jest dla mnie trochę za duża, a spodnie za małe.","Koszula jest dla mnie trochę za duża, a spodnie są dla mnie trochę za małe."
"Oni mogą biegać szybciej, niż ja.","Oni mogą biegać szybciej, niż ja mogę biegać."
Nienawidzę Marka i ciebie też.,Nienawidzę Marka i ciebie też nienawidzę.
"Musimy kogoś zapytać, ale nie wiemy kogo.","Musimy kogoś zapytać, ale nie wiemy kogo zapytać."
"Codziennie rano ojciec je płatki śniadanowe, ale wieczorem stek.","Codziennie rano ojciec je płatki śniadanowe, ale codziennie wieczorem ojciec je stek."
"Zadałem mu trzy pytania, i ty też.","Zadałem mu trzy pytania, i ty też zadałaś mu trzy pytania."
"Zadałem mu trzy pytania, i tobie też.","Zadałem mu trzy pytania, i zadałem tobie trzy pytania też."
"Oni kupili dmuchany zamek, ale nie wiadomo komu.","Oni kupili dmuchany zamek, ale nie wiadomo komu oni kupili dmuchany zamek."
"Ona wie więcej o swoim kraju, niż on.","Ona wie więcej o swoim kraju, niż on wie o swoim kraju."
Ja kocham ją i ona mnie.,Ja kocham ją i ona kocha mnie.
"Często przychodzą do niej sąsiedzi, a czasem krewni.","Często przychodzą do niej sąsiedzi, a czasem przychodzą do niej krewni."
"My przyjechaliśmy ze swoimi kotami, a oni ze swoimi psami.","My przyjechaliśmy ze swoimi kotami, a oni przyjechali ze swoimi psami."
"On mówi z obcym akcentem, ale nie wiemy dlaczego.","On mówi z obcym akcentem, ale nie wiemy dlaczego on mówi z obcym akcentem."
"Przyprawię zupę najpierw papryką, i potem pieprzem.","Przyprawię zupę najpierw papryką, i potem przyprawię zupę pieprzem."
"W zoo lubię patrzyć na słonie, i siostra też.","W zoo lubię patrzyć na słonie, i w zoo siostra też lubi patrzyć na słonie."
"Mnie się podoba ta piosenka, ale nie wiem, dlaczego.","Mnie się podoba ta piosenka, ale nie wiem, dlaczego mi się podoba ta piosenka."
"Chociaż chcieliśmy złamać prawo, nie odważyliśmy się.","Chociaż chcieliśmy złamać prawo, nie odważyliśmy się złamać prawa."
"Paweł gra na szkrzypcach, Jan na wiolonczeli, i Piotr na pianinie.","Paweł gra na szkrzypcach, Jan gra na wiolonczeli, i Piotr gra na pianinie."
Co roku on przypadkowo rozbija kubek i jego matka też.,Co roku on przypadkowo rozbija kubek i jego matka też co roku przypadkowo rozbija kubek.
"Oni się śmieją, ale nie wiemy z kogo.","Oni się śmieją, ale nie wiemy z kogo oni się śmieją."
"Ojciec nie je białej cebuli, tylko czerwoną.","Ojciec nie je białej cebuli, ojciec je tylko czerwoną cebulę."
Dlaczego?,Dlaczego Jan skoczył do studni?
"W dzieciństwie jadłam dużo lodów, ale teraz jako dorosła mało.","W dzieciństwie jadłam dużo lodów, ale teraz jako dorosła jem mało lodów."
"Chcę pojechać za granicę, ale nie wiem, gdzie.","Chcę pojechać za granicę, ale nie wiem, gdzie chcę pojechać."
"Ja przyprawię zupę papryką, a ty pieprzem.","Ja przyprawię zupę papryką, a ty przyprawisz zupę pieprzem."
"Nie umiem tańczyć tanga, ale chciałabym.","Nie umiem tańczyć tanga, ale chciałabym tańczyć tanga."
"Ona mnie nie lubi, i ja jej.","Ona mnie nie lubi, i ja jej nie lubię."
"Ona uważa go za dobrą osobę, a on ją.","Ona uważa go za dobrą osobę, a on uważa ją za dobrą osobę."
"Mój brat myśli, że lepiej polować łukiem, niż karabinem.","Mój brat myśli, że lepiej polować łukiem, niż polować karabinem."
"Ona wstała i wyszła, ale jej mąż nie wiedział, dlaczego.","Ona wstała i wyszła, ale jej mąż nie wiedział, dlaczego ona wstała i wyszła."
"Teraz oni mówią po ukrainsku, nie po rosyjsku.","Teraz oni mówią po ukrainsku, oni nie mówią po rosyjsku."
"Ojciec zawsze narzeka, a ja nigdy nie.","Ojciec zawsze narzeka, a ja nigdy nie narzekam."
"Jutro przyniosę lód, a ty piwo.","Jutro przyniosę lód, a ty przynieszesz piwo."
"Tam spróbowałem pierwszy raz boczek, i ty też.","Tam spróbowałem pierwszy raz boczek, i ty tam spróbowałeś pierwszy raz boczek też."
"Zrobiłem jedną kanapkę wczoraj rano, i potem jeszcze jedną wieczórem.","Zrobiłem jedną kanapkę wczoraj rano, i potem jeszcze jedną kanapkę zrobiłem wieczórem."
