"Nie umiem tańczyć tanga, ale chciałabym.","Nie umiem tańczyć tanga, ale chciałabym tańczyć tanga."
"Marian często spotyka się z nowymy osobami, a Ewa rzadko.","Marian często spotyka się z nowymy osobami, a Ewa spotyka się z nowymy osobami rzadko."
Co roku on przypadkowo rozbija kubek i jego matka też.,Co roku on przypadkowo rozbija kubek i jego matka też co roku przypadkowo rozbija kubek.
Kocham ją i ona mnie.,Ja kocham ją i ona kocha mnie.
Czy dużo?,Czy dużo niemcy piją piwa?
"Moja dziewczyna zawsze chce chodzić do kina, ale ja nigdy nie chcę.","Moja dziewczyna zawsze chce chodzić do kina, ale ja nigdy nie chcę chodzić do kina."
"Teraz oni mówią po ukrainsku, nie rosyjsku.","Teraz oni mówią po ukrainsku, oni nie mówią po rosyjsku."
"Przyszliśmy tu, bo chcieliśmy.","Przyszliśmy tu, bo chcieliśmy przyjść tu."
"On zawsze zamawia zimne dania, a ona gorące.","On zawsze zamawia zimne dania, a ona zawsze zamawia gorące dania."
Dlaczego?,Dlaczego Jan skoczył do studni?
"Kasia gra na klarnecie, a Nina na pianinie.","Kasia gra na klarnecie, a Nina gra na pianinie."
"Bardzo chcemy podróźować po Ukrainie, ale teraz nie możemy.","Bardzo chcemy podróźować po Ukrainie, ale teraz nie możemy podróźować po Ukrainie."
"Oni się śmieją, ale nie wiemy z kogo.","Oni się śmieją, ale nie wiemy z kogo oni się śmieją."
"Zadałem mu trzy pytania, a jej tylko dwa.","Zadałem mu trzy pytania, a zadałem jej tylko dwa pytania."
"W zeszłym roku hodowaliśmy tylko ziemniaki, ale w tym roku i ziemniaki i ogórki.","W zeszłym roku hodowaliśmy tylko ziemniaki, ale w tym roku hodujemy i ziemniaki i ogórki."
"Jego zabili, ale nie wiem dlaczego.","Jego zabili, ale nie wiem dlaczego go zabili."
"On mówi z obcym akcentem, ale nie wiemy dlaczego.","On mówi z obcym akcentem, ale nie wiemy dlaczego on mówi z obcym akcentem."
"Grzegorz gotuje makarony, a Weronika pesto.","Grzegorz gotuje makarony, a Weronika gotuje pesto."
"Często przychodzą do niej sąsiedzi, a czasem krewni.","Często przychodzą do niej sąsiedzi, a czasem przychodzą do niej krewni."
"Umiem sterować łódzią, ale nie samolotem.","Umiem sterować łódzią, ale nie umiem sterować samolotem."
"Nie umiem tańczyć tanga, ale chciałabym.","Nie umiem tańczyć tanga, ale chciałabym umieć tańczyć tanga."
"Paweł gra na szkrzypcach, Jan na wiolonczeli, i Piotr na pianinie.","Paweł gra na szkrzypcach, Jan gra na wiolonczeli, i Piotr gra na pianinie."
"Dobrze rozumiem matematykę, ale nie biologię.","Dobrze rozumiem matematykę, ale nie dobrze rozumiem biologię."
"Przyjaciółka zawsze poleca mi nową muzykę, ale jeszcze słucham starej.","Przyjaciółka zawsze poleca mi nową muzykę, ale jeszcze słucham starej muzyki."
"Czy nie możesz odpowiedzieć, czy poprostu nie chcesz?","Czy nie możesz odpowiedzieć, czy poprostu nie chcesz odpowiedzieć?"
"Nie wiemy dokładnie dlaczego, ale wiemy, że Piotr wyleciał ze studiów.","Nie wiemy dokładnie dlaczego Piotr wyleciał ze studiów, ale wiemy, że Piotr wyleciał ze studiów."
"Granica Finlandii z Rosją jest długa, __ z Norwegią _ krótka, a __ ze Szwecją _ średniej długości.","Granica Finlandii z Rosją jest długa, granica Finlandii z Norwegią jest krótka, a granica Finlandii ze Szwecją jest średniej długości."
Moi rodzice mieszkają w Łodzi i siostra też.,Moi rodzice mieszkają w Łodzi i siostra też mieszka w Łodzi.
"Co rok czytam ""Wadcę Pierścieni"", a moja dziewczyna ""Hobbita"".","Co rok czytam ""Wadcę Pierścieni"", a moja dziewczyna co rok czyta ""Hobbita""."
"Przypadkowo zabrałem kubek, a siostra talerz.","Przypadkowo zabrałem kubek, a siostra przypadkowo zabrała talerz."
"Chciałam piękniejszą czapkę, nie taką.","Chciałam piękniejszą czapkę, nie chciałam taką czapkę."
"My chcemy pojść na wycieczkę do muzeum, a wy do teatru.","My chcemy pojść na wycieczkę do muzeum, a wy chcecie pojść na wycieczkę do teatru."
"Koszula jest dla mnie trochę za duża, a spodnie za małe.","Koszula jest dla mnie trochę za duża, a spodnie są dla mnie trochę za małe."
"Tam spróbowałem pierwszy raz boczek, i ty też.","Tam spróbowałem pierwszy raz boczek, i ty tam spróbowałaś pierwszy raz boczek też."
"Mnie się podoba ta piosenka, ale nie wiem, dlaczego.","Mnie się podoba ta piosenka, ale nie wiem, dlaczego mi się podoba ta piosenka."
"Moja matka pracuje nie tylko przed południem, ale też po południu.","Moja matka pracuje nie tylko przed południem, ale też pracuje po południu."
"Codziennie rano ojciec je płatki śniadanowe, ale wieczorem stek.","Codziennie rano ojciec je płatki śniadanowe, ale codziennie wieczorem ojciec je stek."
"Kobiety wydają mi się ładne, mężczyźni uprzejmi, a dzieci grzeczne.","Kobiety wydają mi się ładne, mężczyźni wydają mi się uprzejmi, a dzieci wydają mi się grzeczne."
"One zapytały mnie, czy chcę pojechać nad jezioro, ale nie miałem czasu.","One zapytały mnie, czy chcę pojechać nad jezioro, ale nie miałem czasu pojechać nad jezioro."
"Ja częściej piję whiskey, niż on wódkę.","Ja częściej piję whiskey, niż on pije wódkę."
"Ona uważa go za dobrą osobę, a on ją.","Ona uważa go za dobrą osobę, a on uważa ją za dobrą osobę."
"Tam spróbowałem pierwszy raz boczek, a ty zrazy.","Tam spróbowałem pierwszy raz boczek, a ty tam spróbowałaś pierwszy raz zrazy."
"Nie gotuję tak dobrze, jak ty.","Nie gotuję tak dobrze, jak ty gotujesz."
"Zadałem mu trzy pytania, i tobie też.","Zadałem mu trzy pytania, i zadałem tobie trzy pytania też."
"Nieznajomy dał mi prezent, ale nie wiem, dlaczego.","Nieznajomy dał mi prezent, ale nie wiem, dlaczego nieznajomy dał mi prezent."
"Chociaż chcieliśmy złamać prawo, nie odważyliśmy się.","Chociaż chcieliśmy złamać prawo, nie odważyliśmy się złamać prawa."
"Jerzy mieszka w Łodzi, a Mateusz w Warszawie.","Jerzy mieszka w Łodzi, a Mateusz mieszka w Warszawie."
"Tam spróbowałam pierwszy raz boczek, i też zrazy.","Tam spróbowałam pierwszy raz boczek, i też tam spróbowałam pierwszy raz zrazy."
"Jan pisze wiersze, a Bartek powieści.","Jan pisze wiersze, a Bartek pisze powieści."
"Nie umiem gotować tak dobrze, jak ty.","Nie umiem gotować tak dobrze, jak ty umiesz gotować."
"Nie umiem tańczyć, a mój brat pływać.","Nie umiem tańczyć, a mój brat nie umie pływać."
"On naprawił mój samochód, ale nie rozuiem jak.","On naprawił mój samochód, ale nie rozuiem jak on naprawił mój samochód."
"Chcę pojechać za granicę, ale nie wiem, gdzie.","Chcę pojechać za granicę, ale nie wiem, gdzie chcę pojechać."
"Żukow prowadził swoją armię do Berlina z północy, a Koniew z południa.","Żukow prowadził swoją armię do Berlina z północy, a Koniew prowadził swoją armię do Berlina z południa."
"Kocięta bawią się małymi zabawkami, a psięta dużymi.","Kocięta bawią się małymi zabawkami, a psięta bawią się dużymi zabawkami."
