"Przygotuję materiały na poniedziałek, a ty na wtorek.","Przygotuję materiały na poniedziałek, a ty ___ na wtorek."
"Moja dziewczyna zawsze chce chodzić do kina, ale ja nigdy nie chcę.","Moja dziewczyna zawsze chce chodzić do kina, ale ja nigdy nie chcę ___."
"Codziennie rano ojciec je płatki śniadanowe, i wieczorem też.","Codziennie rano ojciec je płatki śniadanowe, i ___ wieczorem ___ też."
"Jako dziecko grałem w baseball, a mój przyjaciel w koszykówkę.","Jako dziecko grałem w baseball, a mój przyjaciel ___ w koszykówkę."
"Sara chce narysować lódkę, a Piotr samolot.","Sara chce narysować lódkę, a Piotr ___ samolot."
Jan uśmiecha się i Paweł wie dlaczego.,Jan uśmiecha się i Paweł wie dlaczego ___.
"Piotr wyleciał ze studiów, ale nie wiemy dokładnie dlaczego.","Piotr wyleciał ze studiów, ale nie wiemy dokładnie dlaczego ___."
"Wolę jeść zrazy z wołowiną, a ty z wieprzowiną.","Wolę jeść zrazy z wołowiną, a ty ___ z wieprzowiną."
"On ma urodziny w czerwcu, a ona w październiku.","On ma urodziny w czerwcu, a ona ___ w październiku."
"Nie umiem gotować tak dobrze, jak ty.","Nie umiem gotować tak dobrze, jak ty ___."
"Wolę słuchać jego starych piosenek, niż nowych.","Wolę słuchać jego starych piosenek, niż ___ nowych ___."
Ojcowi.,Ojcowi ___.
"Ona wstała i wyszła, ale jej mąż nie wiedział, dlaczego.","Ona wstała i wyszła, ale jej mąż nie wiedział, dlaczego ___."
"Jego zabili, ale nie wiem dlaczego.","Jego zabili, ale nie wiem dlaczego ___."
"Przyjaciółka zawsze poleca mi nową muzykę, ale jeszcze słucham starej.","Przyjaciółka zawsze poleca mi nową muzykę, ale jeszcze słucham starej ___."
"On naprawił mój samochód, ale nie rozuiem jak.","On naprawił mój samochód, ale nie rozuiem jak ___."
"Oficerowie noszą czapki garnizonowe, a żołnierze piechoty proste furażerki.","Oficerowie noszą czapki garnizonowe, a żołnierze piechoty ___ proste furażerki."
Ja kocham ją i ona mnie.,Ja kocham ją i ona ___ mnie.
"On wątpi, że kiedyś wygra w lotto, ale mimo tego ma nadzieję.","On wątpi, że kiedyś wygra w lotto, ale mimo tego ma nadzieję ___."
"Demokraci głosują za nowym prawem, ale Republikanie przciew.","Demokraci głosują za nowym prawem, ale Republikanie ___ przciew ___."
"Ja częściej piję whiskey, niż on wódkę.","Ja częściej piję whiskey, niż on ___ wódkę."
"Teraz oni mówią po ukrainsku, nie rosyjsku.","Teraz oni mówią po ukrainsku, ___ nie ___ rosyjsku."
"Zadałem mu trzy pytania, i ty też.","Zadałem mu trzy pytania, i ty też ___."
Moi rodzice mieszkają w Łodzi i siostra też.,Moi rodzice mieszkają w Łodzi i siostra też ___.
"Nie wiemy dokładnie dlaczego, ale wiemy, że Piotr wyleciał ze studiów.","Nie wiemy dokładnie dlaczego ___, ale wiemy, że Piotr wyleciał ze studiów."
"Ja planuję kupić samochód, a ty sprzedać.","Ja planuję kupić samochód, a ty ___ sprzedać ___."
"Wczoraj coś mi się śniło, ale nie pamiętam co.","Wczoraj coś mi się śniło, ale nie pamiętam co ___."
"W dzieciństwie jadłam dużo lodów, ale teraz jako dorosła mało.","W dzieciństwie jadłam dużo lodów, ale teraz jako dorosła ___ mało ___."
"Nie umiem tańczyć, a mój brat pływać.","Nie umiem tańczyć, a mój brat ___ pływać."
"Mówię po polsku, ale źle.","Mówię po polsku, ale źle ___."
"Koszula jest dla mnie trochę za duża, a spodnie za małe.","Koszula jest dla mnie trochę za duża, a spodnie ___ za małe."
"My uczymy się języków, a nasi przyjaciele biznesu.","My uczymy się języków, a nasi przyjaciele ___ biznesu."
"Nie umiem tańczyć tanga, ale chciałabym.","Nie umiem tańczyć tanga, ale chciałabym ___."
"Maksymowi smakuje czekolada, a Ewie słodzycze.","Maksymowi smakuje czekolada, a Ewie ___ słodzycze."
"Kobiety wydają mi się ładne, mężczyźni uprzejmi, a dzieci grzeczne.","Kobiety wydają mi się ładne, mężczyźni ___ uprzejmi, a dzieci ___ grzeczne."
"Maksymowi smakuje herbata, a Ewie kawa.","Maksymowi smakuje herbata, a Ewie ___ kawa."
"Ona mnie nie lubi, i ja jej.","Ona mnie nie lubi, i ja jej ___."
Nienawidzę Marka i ciebie też.,Nienawidzę Marka i ciebie też ___.
"Lidia przeprowadzi się do Krakowa, a jej brat do Warszawy.","Lidia przeprowadzi się do Krakowa, a jej brat ___ do Warszawy."
"Ona uważa go za dobrą osobę, a on ją.","Ona uważa go za dobrą osobę, a on ___ ją ___."
"On napisał muzykę do piosenki, a ona tekst.","On napisał muzykę do piosenki, a ona ___ tekst ___."
"On dobrze gotuje zupę z mięsem, a ona bez mięsa.","On dobrze gotuje zupę z mięsem, a ona ___ bez mięsa."
"Osoba opisuje jakieś miasto, ale to nam nie jest jasne, jakie.","Osoba opisuje jakieś miasto, ale to nam nie jest jasne, jakie ___."
Czy dużo?,Czy dużo ___?
"Przyszliśmy tu, bo chcieliśmy.","Przyszliśmy tu, bo chcieliśmy ___."
"Teraz w Ukrainie walczą z wrogami, a w Ameryce między sobą.","Teraz w Ukrainie walczą z wrogami, a w Ameryce ___ między sobą."
"Ja mam sprzątnąć pokój dziś, a ty _ jutro.","Ja mam sprzątnąć pokój dziś, a ty ____ jutro."
"Jan pisze wiersze, a Bartek powieści.","Jan pisze wiersze, a Bartek ___ powieści."
"Bardzo chcemy podróźować po Ukrainie, ale teraz nie możemy.","Bardzo chcemy podróźować po Ukrainie, ale teraz nie możemy ___."
"Zadałem mu trzy pytania, a jej tylko dwa.","Zadałem mu trzy pytania, a ___ jej tylko dwa ___."
A nie do Piotra?,A nie ___ do Piotra?
"Ona umarła w 1975, a jej mąż rok później w 1976.","Ona umarła w 1975, a jej mąż ___ rok później w 1976."
"Granica Finlandii z Rosją jest długa, __ z Norwegią _ krótka, a __ ze Szwecją _ średniej długości.","Granica Finlandii z Rosją jest długa, _____ z Norwegią ____ krótka, a _____ ze Szwecją ____ średniej długości."
Maria lubi dzwonić do Iwana a nie do Piotra.,Maria lubi dzwonić do Iwana a nie ___ do Piotra.
"Codziennie rano ojciec je płatki śniadanowe, ale wieczorem stek.","Codziennie rano ojciec je płatki śniadanowe, ale ___ wieczorem ___ stek."
Co roku on przypadkowo rozbija kubek i jego matka też.,Co roku on przypadkowo rozbija kubek i jego matka też ___.
"Zadałem mu trzy pytania, i ty też.","Zadałem mu trzy pytania, i ty też ___."
"Moi przyjaciele pojadą dotąd samolotem, a ja samochodem.","Moi przyjaciele pojadą dotąd samolotem, a ja ___ samochodem."
"Chociaż chcieliśmy złamać prawo, nie odważyliśmy się.","Chociaż chcieliśmy złamać prawo, nie odważyliśmy się ___."
"Chciałem piękniejszą czapkę, nie taką.","Chciałem piękniejszą czapkę, nie ___ taką ___."
"On zawsze zamawia zimne dania, a ona gorące.","On zawsze zamawia zimne dania, a ona ___ gorące ___."
"Żukow prowadził swoją armię do Berlina z północy, a Koniew z południa.","Żukow prowadził swoją armię do Berlina z północy, a Koniew ___ z południa."
"Jutro przyniosę lód, a ty piwo.","Jutro przyniosę lód, a ty ___ piwo."
"On dobrze rozumie matemetykę, i biologię też.","On dobrze rozumie matemetykę, i ___ biologię też."
